ticker,cik,sector,latest_quarter_end,revenue_concept,net_income_concept,ocf_concept,eps_diluted_concept,eps_source,eps_notes,quarters_available,annuals_available,has_quarterly_revenue,has_quarterly_eps,has_quarterly_net_income,has_quarterly_ocf,rev_yoy,eps_yoy,ocf_yoy,ni_yoy,rev_qoq,eps_qoq,ocf_qoq,ttm_revenue,ttm_net_income,ttm_eps_diluted,ttm_ocf,latest_quarter_all_positive,revenue_qoq_grew_0,revenue_qoq_grew_1,revenue_qoq_grew_2,revenue_qoq_grew_3,eps_diluted_qoq_grew_0,eps_diluted_qoq_grew_1,eps_diluted_qoq_grew_2,eps_diluted_qoq_grew_3,ocf_qoq_grew_0,ocf_qoq_grew_1,ocf_qoq_grew_2,ocf_qoq_grew_3,net_income_qoq_grew_0,net_income_qoq_grew_1,net_income_qoq_grew_2,net_income_qoq_grew_3,reasons,grade_score,grade_letter,grade_provisional,foreign_grade_score,foreign_grade_letter
CTRE,0001590717,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.6325644859270441,3.999999999999999,0.6912127314701115,5.371537460494515,0.15704864900305965,0.4962121212121211,0.6449430327119109,355362000.0,178546000.0,0.98,514377000.0,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,,96.25,A,False,,
CCL,0000815097,,2025-05-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.09462030790520681,4.999999999999999,-0.12871027055424222,5.141304347826087,0.06504831436720854,1.6351540616246498,0.8100764369839686,25815000000.0,2314000000.0,1.6900000000000002,13061000000.0,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,,65.56,C,False,,
CUK,0001125259,,2015-05-31,CostOfRevenue,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,2,0,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latest quarter beyond freshness window (3766d > 1095d),,,True,,
CVNA,0001690820,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.4193548387096775,,-0.4263736263736264,9.166666666666666,0.12184894223974357,,0.9465152627900151,16137000000.0,502000000.0,,1806000000.0,False,True,True,True,True,,,,,True,False,True,True,False,True,True,False,,57.3,C,False,,
CAVA,0001639438,,2025-07-13,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.20180303646759024,-0.05882352941176472,0.13288275388052018,-0.06955068132313458,0.03808579687926128,0.12323975044563282,0.6586131934884965,1089753000.0,81782000.0,0.7000000000000001,355941000.0,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,,59.83,C,False,,
CBRE,0001138118,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.1605715669653669,0.7142857142857142,1.3853658536585365,0.6538461538461537,0.052821786816388105,0.2088862106820677,-1.4916366352805908,35455000000.0,733000000.0,2.41,-872000000.0,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,,60.99,C,False,,
CDW,0001402057,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10200243389755514,-0.009661835748792313,-0.24885573826072216,-0.03521878335112061,0.05554844085208405,0.09189038719075945,0.19289810604037594,22115700000.0,1093600000.0,8.15,2252200000.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,55.96,C,False,,
CLS,0001030894,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,4,2,True,True,True,True,0.20966595593461257,1.275,0.5301204819277108,1.2210526315789472,0.09419779777912285,0.47447349947349954,0.13307020998611419,10142800000.0,484000000.0,4.130000000000001,490400000.0,True,True,True,True,,True,False,True,,True,True,False,,True,False,True,,,76.38,B,False,,
CELH,0001341766,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.839057956052212,0.1785714285714286,-0.15613453285291345,0.2515824173069452,0.31883406093151145,0.07901234567901239,0.08590129458575096,1736260000.0,230413000.0,0.76,611964000.0,True,True,True,False,True,True,,False,True,True,False,True,True,True,True,False,True,,74.95,B,False,,
CX,0001076378,,,,,,,,,0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,43.12,D
COR,0001140859,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08650406734909577,0.4545454545454546,-0.7014445885490757,0.4218295919232702,0.044443909855897745,0.15486858180305238,91.46612341191972,311845618000.0,2377336000.0,12.12,1139683000.0,True,True,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,,59.28,C,False,,
CNC,0001071739,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.18052428210046423,-1.2361111111111112,0.9168121000581733,-1.2207678883071553,0.04167525751157594,-0.15761579769212294,-0.7796915724381354,157828000000.0,2917000000.0,5.640000000000001,7265000000.0,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,,38.56,F,False,,
CNP,0001130310,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.024658971668415575,-0.16666666666666663,-0.12926391382405744,-0.13157894736842102,-0.008935221618514955,-0.08636363636363639,0.4716420535187712,8664000000.0,916000000.0,1.4100000000000001,3744000000.0,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,,49.58,D,False,,
LEU,0001065059,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,-0.18253968253968256,-0.1587301587301586,6.260162601626016,-0.05555555555555558,1.0026686589188392,-3.3679994256474517,-0.6695671039191554,474300000.0,81700000.0,4.78,117200000.0,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,,54.52,D,False,,
CF,0001324404,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.20229007633587792,0.0304347826086957,0.24891304347826093,-0.02766798418972327,0.07281448529170328,0.3453880550984951,0.5891771836770123,6495000000.0,1690000000.0,8.07,4506000000.0,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,,74.62,B,False,,
SCHW,0000316709,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.24754797441364595,0.6363636363636365,-2.7025531155150864,0.5960960960960962,0.05577062690325407,0.13290527478597078,-0.07175881238189197,20987000000.0,6775000000.0,3.4400000000000004,23791000000.0,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,,79.0,B,False,,
GTLS,0000892553,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.040372969335768616,0.3909090909090909,3.09047619047619,0.2986348122866893,0.03471338992446829,2.635879350213057,1.1572839934240386,4186600000.0,253200000.0,4.9,268500000.0,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,,68.27,C,False,,
LNG,0000003570,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.4321576104226248,0.9010416666666667,-0.128281117696867,0.8477272727272727,0.05582188190928278,0.9688567560546133,0.37212220935499773,16626000000.0,3752000000.0,16.64,9402000000.0,True,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,,83.62,B,False,,
CHWY,0001766502,,2025-08-03,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08591618274679913,-0.7941176470588235,0.07306380905991228,-0.792711467736543,0.019767087263009714,4.120343137254903,0.7931397181651902,11956435000.0,427432000.0,0.9800000000000001,900809000.0,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,,45.6,D,False,,
CMG,0001058090,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.03036409263409401,-0.030303030303030276,-0.011848257484458502,-0.04289059431036868,0.03367120518930672,0.06514319014319012,0.4358480503357432,11705339000.0,1665785000.0,1.2100000000000002,4385595000.0,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,,58.96,C,False,,
CB,0000896159,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07235272858691721,0.34615384615384603,-0.2989450609672558,0.3309417040358744,0.03914642863772108,0.22479215876325104,0.8151802959731995,56873000000.0,8853000000.0,21.8,25599000000.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,67.2,C,False,,
CIEN,0000936395,,2025-08-02,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2940408019458607,2.4999999999999996,1.6337151575327535,2.5353478566408993,0.07638240227079152,1.0733870967741934,0.32971702734439756,4359831000.0,118079000.0,0.82,964580000.0,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,False,,75.58,B,False,,
CI,0001739940,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10995819770996151,0.047706422018348515,-0.9933398628795299,0.0018416206261511192,0.040861003419252584,-1.5286404605460715,-0.38644641753278297,256897000000.0,5495000000.0,18.639999999999997,12210000000.0,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,,51.42,D,False,,
CNK,0001385280,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,False,0.28098610732770357,0.96875,,1.0414847161572052,0.21227708342001947,-0.20867425917735527,,3137200000.0,288200000.0,1.82,,False,True,False,True,True,False,False,True,True,,,,,False,False,True,True,,66.65,C,False,,
CTAS,0000723254,,2025-02-28,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08436051771838526,0.17708333333333326,0.10341873500531107,0.16579849539336844,0.02360199902014104,0.060026584653878196,0.46696205795390444,10078702000.0,1761604000.0,4.279999999999999,4291765000.0,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,,70.06,B,False,,
CSCO,0000858877,,2025-04-26,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.11391906786332862,0.34782608695652173,0.39286713286713293,0.32078472958642634,0.0262108104766805,0.024851360852471943,0.5151712144359195,54683000000.0,9516000000.0,2.37,26672000000.0,True,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,,74.17,B,False,,
CIVI,0001509589,,2025-06-30,RevenueFromContractWithCustomerIncludingAssessedTax,,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,False,True,-0.19497334348819495,-0.3767441860465116,-0.13225255972696248,,-0.054831346022967326,-0.007467853453696882,0.23171225949745217,4836045000.0,,8.49,4915158000.0,False,False,False,False,False,False,False,True,True,True,False,True,True,,,,,,25.9,F,False,,
CLSK,0000827876,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,yfinance,filled from yfinance,8,2,True,True,True,True,,-1.7572815533980584,1.262748630586116,-2.0895183752254045,-0.06879310190609933,-2.1909713730402434,0.459252851647739,,129147000.0,0.09000000000000008,-843787000.0,False,,,,False,False,False,False,False,True,True,False,True,False,False,False,False,,26.43,F,False,,
YOU,0001856314,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,,yfinance,filled from yfinance,8,2,True,True,True,True,0.1752228975340706,0.0,0.1354208882026131,0.0250010365272193,0.05226839422863194,0.0005128205128204962,0.527717457327695,816004000.0,97711000.0,1.03,673676000.0,True,True,True,True,True,False,True,False,,True,False,False,True,False,True,False,True,,63.1,C,False,,
CWAN,0001866368,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.7036735305409632,,0.3264829605470414,53.01162790697674,0.16341377929683715,-1.5,1.6132753670253774,531420000.0,-13516000.0,-0.039999999999999994,253564000.0,False,True,True,True,True,False,True,,False,True,False,True,True,False,True,False,False,,65.09,C,False,,
CME,0001156375,,2025-06-30,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.10407830342577484,0.16115702479338845,0.30276712985146137,0.1606657608695652,0.032661900820408984,0.045841042312922076,0.45919657759457466,6451200000.0,3777300000.0,10.35,7633900000.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,,80.41,B,False,,
CDE,0000215466,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,1.1648365506742455,,12.571447308020199,48.59747545582048,0.2343726965443872,-0.22222222222222218,1.4978220072410056,1376214000.0,154244000.0,0.29,400898000.0,True,True,True,True,True,True,False,,False,True,False,True,False,True,False,True,False,,84.35,B,False,,
CGNX,0000851205,,2025-06-29,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.04095832706484126,0.1428571428571428,1.007607593102449,0.11871755219264335,0.04737292424869294,0.5868347338935573,0.9652596162741579,939163000.0,129917000.0,0.76,262712000.0,True,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,True,,66.61,C,False,,
CTSH,0001058290,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.0814432989690721,0.1491228070175441,1.2352941176470589,0.13957597173144887,0.02459978446275124,0.04639762785874332,1.3644174175178028,20254000000.0,2456000000.0,4.96,2759000000.0,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,,70.72,B,False,,
COIN,0001679788,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.03282221369896288,35.71428571428571,-0.8372781857846869,38.52697095435685,0.03513425769224188,5.076406926406927,-0.23950209582207171,6186324000.0,1606153000.0,5.8,2450928000.0,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,,67.86,C,False,,
ED,0001047862,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.09969696969696962,0.1724137931034484,0.4728033472803348,0.2178217821782178,-0.01230499789411349,0.2065556065655535,1.0673806399877055,16041000000.0,1827000000.0,5.2,7869000000.0,True,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,,67.53,C,False,,
COO,0000711404,,2025-07-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.05733944954128445,-0.05769230769230771,0.24252039891205812,-0.06112702960840499,0.030678759620413637,0.03540209790209789,0.43401313905346783,4030100000.0,395000000.0,1.97,1466800000.0,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False,True,,59.46,C,False,,
CPRT,0000900075,,2025-04-30,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.07492244462009179,0.07692307692307687,0.3173496118907275,0.06361122809587472,0.04458413216283125,0.06540430290430288,0.4553733533690487,4649120000.0,1538386000.0,1.58,3537292000.0,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,,76.21,B,False,,
CNM,0001856525,,2025-08-03,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06568228105906315,0.14754098360655732,-0.11904761904761907,0.12605042016806722,0.049671903262178296,0.11895563368173082,0.5799792464300237,8006000000.0,486000000.0,2.52,700000000.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,,60.08,C,False,,
GLW,0000024741,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.18794217163949556,3.500000000000001,0.39222042139384117,3.509615384615385,0.06814932559031073,-0.738095238095238,2.590866957761726,13956000000.0,613000000.0,0.7,2943000000.0,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,,71.75,B,False,,
COST,0000909832,,2025-05-11,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08015038878919944,0.13227513227513232,0.1296981267151891,0.13206424747174306,0.020137829857137607,0.023198726233675304,0.3412616114684659,247594000000.0,7170000000.0,16.12,27117000000.0,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,,59.27,C,False,,
CTRA,0000858470,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.3465423465423465,1.3103448275862073,0.47100424328147095,1.3227272727272728,0.08017790493475246,0.193682296836563,0.38285730628500525,6331000000.0,1499000000.0,1.9800000000000002,6807000000.0,True,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,,86.15,A,False,,
CPNG,0001834584,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.16400382356957532,-1.5,0.026255707762557146,-1.4155844155844157,0.04669096643054066,-0.7222222222222222,1.0863660041452108,31621000000.0,132000000.0,0.07999999999999999,3339000000.0,True,True,True,True,True,False,True,False,,True,False,True,True,False,True,False,False,,45.82,D,False,,
CUZ,0000025232,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.12747795546957907,0.7999999999999998,0.0878048463333918,0.8473214285714286,0.03898964855500148,0.10496031746031742,1.7757041612698932,912646000.0,54418000.0,0.33,637072000.0,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,,67.98,C,False,,
CRDO,0001807794,,2025-08-02,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,2.7357068694108584,-6.666666666666667,-8.485903814262024,-7.645597484276729,0.46457067156740617,-1.902777777777778,1.2917541388222624,489824000.0,78994000.0,0.41,57242000.0,True,True,True,True,True,True,False,False,,True,True,False,False,True,False,False,False,,55.88,C,False,,
CWK,0001628369,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08562062937062942,3.166666666666667,0.47531461761858673,3.2444444444444445,0.03340255195042732,5.735805860805861,-1.2193909534499228,9400700000.0,106400000.0,0.46,-324900000.0,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,,56.52,C,False,,
CVS,0000064803,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08419010456628007,-0.43262411347517726,-0.19256756756756754,-0.42316384180790956,0.02863501271335467,4.590537786681402,0.14546304083966657,380165000000.0,4657000000.0,3.6899999999999995,26248000000.0,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,,43.12,D,False,,
DHR,0000313616,,2025-06-27,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.03360612920076611,-0.3688524590163934,-0.1644486692015209,-0.3880926130099228,0.006141967642754431,-0.1196707852162911,0.40062038762227886,23218000000.0,3234000000.0,4.43,11761000000.0,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,,47.75,D,False,,
DRI,0000940944,,2025-02-23,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.06158397203173327,0.05384615384615388,0.045412728945387615,0.033557046979865834,0.03962712299161669,0.1744937533730637,0.6250400140813175,11779800000.0,1058600000.0,8.9,3380700000.0,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,,61.21,C,False,,
DDOG,0001561550,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.2812442369889614,-0.9166666666666666,0.25193393045814383,-0.9395993063161738,0.07857345292705142,-0.2976190476190476,0.39174041966331896,2923608000.0,122810000.0,0.34,1725206000.0,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,,53.53,D,False,,
DECK,0000910521,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.16864543034626656,0.24,-0.6791300488237906,0.2039178378378379,0.009760295821525905,0.15360287511230908,11.725226267765137,4928370000.0,953883000.0,6.2700000000000005,1288411000.0,True,False,True,True,False,False,True,True,False,False,True,False,False,False,True,True,False,,62.58,C,False,,
DELL,0001571996,,2025-08-01,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.18980260529049797,0.38211382113821135,1.240453210239194,0.3122886133032694,0.08295566552886091,0.0725818961275633,0.6390836239607526,102546000000.0,4148000000.0,5.880000000000001,14454000000.0,True,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,,70.0,B,False,,
DVN,0001090012,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.039548022598870025,0.05223880597014907,0.006514657980456029,0.06516587677725116,0.025993206474124647,0.20478942302537095,-0.017518157687746727,16289000000.0,3049000000.0,4.819999999999999,6685000000.0,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,,61.52,C,False,,
DXCM,0001093557,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.15214577317534594,0.2857142857142858,-0.003683995088006542,0.2529616724738677,0.059831039648266554,0.10110877684407094,0.6648792148542819,4191600000.0,563300000.0,1.4100000000000001,1847300000.0,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,,66.04,C,False,,
FANG,0001539838,,2025-06-30,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.4812726540475232,-0.4892703862660944,0.4083129584352079,-0.16487455197132617,0.15480703219740216,-0.05495134769683652,0.4647257554109758,12854000000.0,3600000000.0,15.06,13322000000.0,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,,73.83,B,False,,
DOCN,0001582961,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.13624555788773662,0.95,0.13405489991523756,0.9347371721182987,0.043165320802526386,0.2912878787878788,0.5866848062905038,820363000.0,127318000.0,1.31,570046000.0,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,,77.19,B,False,,
DOCU,0001261333,,2025-07-31,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.08778074717367712,-0.9295774647887324,0.04731871823911549,-0.9291046834592231,0.030711954170337397,6.177777202430267,0.4226377036567164,3055137000.0,1085691000.0,5.199999999999999,1933345000.0,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,,60.48,C,False,,
DG,0000029534,,2025-08-01,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.05067166577166082,0.09411764705882364,0.09809593708345399,0.09951094363825863,0.02000258008725278,0.14969406557311385,0.586548761087448,41557505000.0,1374073000.0,6.23,6509902000.0,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,,59.56,C,False,,
DASH,0001792789,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.24866920152091265,-2.7105263157894735,0.05170821791320401,-2.8152866242038215,0.06976042917626396,0.9921251993620417,0.40896166059842215,11652000000.0,483000000.0,1.0900000000000003,4471000000.0,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,,53.49,D,False,,
DOCS,0001516513,,2025-06-30,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,EarningsPerShareDiluted,,,8,2,True,True,True,True,0.15185986295746634,0.2857142857142858,0.5057343064277575,0.28863861565604076,0.028539320500897247,0.08354173979173984,0.23764356544757162,578024000.0,214047000.0,1.07,387711000.0,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,,79.53,B,False,,
